index,prompt_case,dataset,folder,scenario_idx,track_id,start,end,key_agents,path_relationship,turn_label,priority_label,lane_change_type,lane_change_time,lane_change_time_index,lane_change_end_time,lane_change_end_time_index,type_flag_init
838,mp2,waymo_train,waymo_0-299,127476,2610;ego,45,63,2610;ego,MP,R-S,ego,HV_front,45,10,67,32,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
839,mp2,waymo_train,waymo_0-299,64058,2114;ego,22,52,2114;ego,MP,S-S,ego,HV_front,42,30,53,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
840,mp2,waymo_train,waymo_0-299,127748,2646;ego,39,69,2646;ego,MP,S-S,ego,HV_front,57,28,73,44,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
841,mp2,waymo_train,waymo_0-299,127883,2015;ego,0,8,2015;ego,MP,S-S,ego,HV_front,0,0,19,19,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
842,mp2,waymo_train,waymo_0-299,64518,1452;ego,2,9,1452;ego,MP,S-S,ego,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
843,mp2,waymo_train,waymo_0-299,128041,1991;ego,3,29,1991;ego,MP,S-S,ego,HV_front,18,18,34,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
844,cp1,waymo_train,waymo_0-299,128046,510;ego,34,38,510;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
845,cp1,waymo_train,waymo_0-299,128061,1511;ego,21,32,1511;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
846,mp2,waymo_train,waymo_0-299,64584,954;ego,9,36,954;ego,MP,S-S,equal,HV_front,20,20,40,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
847,mp2,waymo_train,waymo_0-299,128172,0;2;ego,0,9,2;ego,MP,S-S,2,HV_front,0,0,28,28,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
848,mp2,waymo_train,waymo_0-299,128285,2725;ego,31,35,2725;ego,MP,S-S,ego,HV_front,21,0,53,32,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
849,mp2,waymo_train,waymo_0-299,12854,1360;ego,8,35,1360;ego,MP,S-S,ego,HV_front,15,15,44,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
850,mp2,waymo_train,waymo_0-299,67463,2496;ego,21,26,2496;ego,MP,S-S,ego,HV_front,16,5,35,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
851,mp1,waymo_train,waymo_0-299,128776,594;ego,0,10,594;ego,MP,S-S,594,AV_back,12,12,34,34,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
852,mp2,waymo_train,waymo_0-299,128858,2643;ego,0,11,2643;ego,MP,S-S,ego,HV_front,0,0,12,12,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
853,mp2,waymo_train,waymo_0-299,65358,4;ego,0,28,4;ego,MP,S-S,ego,HV_front,18,18,29,29,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
854,mp2,waymo_train,waymo_0-299,128987,851;ego,35,56,851;ego,MP,S-S,ego,HV_front,41,16,65,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
855,mp2,waymo_train,waymo_0-299,65393,1704;ego,11,17,1704;ego,MP,S-S,ego,HV_front,1,0,21,20,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
856,mp2,waymo_train,waymo_0-299,65412,2528;ego,18,27,2528;ego,MP,S-S,ego,HV_front,17,9,36,28,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
857,mp2,waymo_train,waymo_0-299,129147,330;ego,13,29,330;ego,MP,S-S,ego,HV_front,20,17,45,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
858,mp2,waymo_train,waymo_0-299,65603,25;ego,0,12,25;ego,MP,S-S,ego,HV_front,0,0,18,18,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
859,mp2,waymo_train,waymo_0-299,65689,5;ego,27,45,5;ego,MP,S-S,ego,HV_front,29,12,54,37,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
860,mp2,waymo_train,waymo_0-299,12937,736;ego,64,69,736;ego,MP,S-S,equal,HV_front,56,2,72,18,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
861,mp2,waymo_train,waymo_0-299,12937,736;739;ego,37,63,736;ego,MP,S-S,equal,HV_front,56,29,72,45,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
862,mp2,waymo_train,waymo_0-299,65756,2722;ego,0,6,2722;ego,MP,S-S,ego,HV_front,0,0,9,9,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
863,mp2,waymo_train,waymo_0-299,65824,1550;ego,37,58,1550;ego,MP,S-S,ego,HV_front,46,19,63,36,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
864,cp1,waymo_train,waymo_0-299,129459,1658;ego,26,32,1658;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
865,mp2,waymo_train,waymo_0-299,65830,1936;ego,38,59,1936;ego,MP,S-S,ego,HV_front,44,16,64,36,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
866,cp1,waymo_train,waymo_0-299,6589,425;ego,23,27,425;ego,CP,L-L,equal,no-need,no-need,no-need,no-need,no-need,None
867,mp1,waymo_train,waymo_0-299,129600,603;611;ego,40,46,611;ego,MP,S-S,603,AV_back,32,2,55,25,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
868,mp1,waymo_train,waymo_0-299,129600,611;ego,35,39,611;ego,MP,S-S,611,AV_back,32,7,55,30,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
869,mp2,waymo_train,waymo_0-299,129643,506;ego,34,58,506;ego,MP,S-S,ego,HV_front,48,24,63,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
870,cp1,waymo_train,waymo_0-299,129657,1167;ego,41,46,ego;1167,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
871,mp1,waymo_train,waymo_0-299,66028,1573;ego,0,22,1573;ego,MP,S-S,1573,AV_back,15,15,31,31,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
872,mp2,waymo_train,waymo_0-299,65917,415;ego,34,63,415;ego,MP,S-S,ego,HV_front,52,28,66,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
873,mp2,waymo_train,waymo_0-299,66035,825;ego,0,9,825;ego,MP,S-S,ego,HV_front,0,0,12,12,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
874,mp2,waymo_train,waymo_0-299,129710,1543;ego,0,16,1543;ego,MP,S-S,ego,HV_front,4,4,19,19,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
875,mp2,waymo_train,waymo_0-299,66077,2074;ego,37,46,2074;ego,MP,S-S,ego,HV_front,27,0,60,33,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
876,mp1,waymo_train,waymo_0-299,66147,1142;ego,28,50,1142;ego,MP,S-S,1142,AV_back,38,20,66,48,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
877,mp2,waymo_train,waymo_0-299,66217,989;ego,0,9,989;ego,MP,S-S,ego,HV_front,0,0,12,12,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
878,mp2,waymo_train,waymo_0-299,129989,3484;ego,24,52,3484;ego,MP,S-S,ego,HV_front,36,22,55,41,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
879,cp1,waymo_train,waymo_0-299,129962,67;ego,19,27,67;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
880,mp2,waymo_train,waymo_0-299,13006,1298;1308;ego,22,39,1298;ego,MP,S-S,1308,HV_front,30,18,32,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
881,mp2,waymo_train,waymo_0-299,130102,0;ego,0,5,0;ego,MP,S-S,equal,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
882,mp1,waymo_train,waymo_0-299,66432,2329;ego,0,4,2329;ego,MP,S-S,2329,AV_back,0,0,21,21,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
883,mp1,waymo_train,waymo_0-299,66440,155;ego,36,56,155;ego,MP,S-S,equal,AV_back,52,26,77,51,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
884,mp1,waymo_train,waymo_0-299,66479,838;ego,3,20,838;ego,MP,S-S,838,AV_back,11,11,30,30,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
885,mp1,waymo_train,waymo_0-299,66479,838;839;ego,2,6,838;ego,MP,S-S,838,AV_back,11,11,30,30,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
886,mp2,waymo_train,waymo_0-299,130375,284;ego,0,7,284;ego,MP,S-S,ego,HV_front,0,0,14,14,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
887,mp2,waymo_train,waymo_0-299,66734,708;ego,1,6,708;ego,MP,S-S,ego,HV_front,0,0,8,8,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
888,mp2,waymo_train,waymo_0-299,130616,2451;ego,8,19,ego;2451,MP,S-S,equal,HV_front,19,19,39,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
889,mp2,waymo_train,waymo_0-299,130455,2;ego,40,63,2;ego,MP,S-S,equal,HV_front,52,22,67,37,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
890,mp2,waymo_train,waymo_0-299,130664,944;ego,13,45,944;ego,MP,S-S,ego,HV_front,38,35,48,45,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
891,mp2,waymo_train,waymo_0-299,66924,2263;2268;ego,20,27,2263;ego,MP,S-S,2268,HV_front,10,0,33,23,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
892,mp2,waymo_train,waymo_0-299,66924,2263;ego,18,31,2263;ego,MP,S-S,ego,HV_front,8,0,33,25,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
893,mp2,waymo_train,waymo_0-299,66932,1580;ego,8,31,1580;ego,MP,S-S,ego,HV_front,15,15,37,37,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
894,mp1,waymo_train,waymo_0-299,130736,101;ego,5,20,101;ego,MP,S-S,101,AV_back,7,7,42,42,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
895,mp2,waymo_train,waymo_0-299,130896,3;ego,37,51,3;ego,MP,S-S,ego,HV_front,36,9,53,26,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
896,mp2,waymo_train,waymo_0-299,67083,3;ego,41,65,3;ego,MP,S-S,ego,HV_front,55,24,71,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
897,mp2,waymo_train,waymo_0-299,13099,1590;ego,33,55,1590;ego,MP,S-S,equal,HV_front,39,16,62,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
898,mp2,waymo_train,waymo_0-299,131037,1176;ego,0,17,1176;ego,MP,S-S,ego,HV_front,0,0,26,26,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
899,mp1,waymo_train,waymo_0-299,131120,1987;ego,31,42,1987;ego,MP,S-S,1987,AV_back,39,18,55,34,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
900,mp2,waymo_train,waymo_0-299,131175,0;ego,24,31,0;ego,MP,S-S,ego,HV_front,14,0,39,25,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
901,mp2,waymo_train,waymo_0-299,131177,2304;ego,23,35,2304;ego,MP,S-S,ego,HV_front,19,6,41,28,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
902,mp2,waymo_train,waymo_0-299,131330,1282;ego,21,30,1282;ego,MP,S-S,ego,HV_front,11,0,42,31,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
903,mp2,waymo_train,waymo_0-299,67500,1569;ego,26,50,1569;ego,MP,S-S,ego,HV_front,31,15,61,45,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
904,mp2,waymo_train,waymo_0-299,67503,796;ego,2,7,796;ego,MP,S-S,ego,HV_front,0,0,14,14,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
905,mp2,waymo_train,waymo_0-299,131399,1161;ego,41,47,1161;ego,MP,S-S,ego,HV_front,33,2,55,24,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
906,mp2,waymo_train,waymo_0-299,131435,1176;ego,39,72,1176;ego,MP,S-S,ego,HV_front,60,31,73,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
907,cp1,waymo_train,waymo_0-299,67645,1576;ego,11,34,ego;1576,CP,S-L,1576,no-need,no-need,no-need,no-need,no-need,None
908,mp2,waymo_train,waymo_0-299,67609,2318;ego,28,36,2318;ego,MP,S-S,ego,HV_front,22,4,46,28,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
909,cp1,waymo_train,waymo_0-299,131468,918;ego,10,28,918;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
910,mp2,waymo_train,waymo_0-299,131553,2203;ego,25,37,2203;ego,MP,S-S,equal,HV_front,20,5,52,37,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
911,mp2,waymo_train,waymo_0-299,131588,599;ego,0,15,599;ego,MP,S-S,ego,HV_front,0,0,26,26,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
912,mp2,waymo_train,waymo_0-299,131672,2491;ego,0,15,2491;ego,MP,S-S,ego,HV_front,0,0,21,21,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
913,mp2,waymo_train,waymo_0-299,131677,207;ego,56,60,207;ego,MP,S-S,ego,HV_front,58,12,62,16,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
914,mp2,waymo_train,waymo_0-299,131724,575;ego,2,29,575;ego,MP,S-S,equal,HV_front,16,16,48,48,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
915,mp2,waymo_train,waymo_0-299,13188,693;ego,37,50,693;ego,MP,S-S,ego,HV_front,32,5,56,29,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
916,mp2,waymo_train,waymo_0-299,68092,1082;ego,24,51,1082;ego,MP,S-S,ego,HV_front,38,24,53,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
917,mp2,waymo_train,waymo_0-299,132114,647;ego,36,62,647;ego,MP,S-S,ego,HV_front,47,21,61,35,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
918,mp2,waymo_train,waymo_0-299,68205,2430;ego,35,39,2430;ego,MP,S-S,ego,HV_front,25,0,48,23,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
919,mp2,waymo_train,waymo_0-299,132232,2158;ego,0,11,2158;ego,MP,S-S,ego,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
920,mp2,waymo_train,waymo_0-299,68402,1731;ego,42,49,1731;ego,MP,S-S,ego,HV_front,38,6,53,21,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
921,mp2,waymo_train,waymo_0-299,132406,579;ego,37,57,579;ego,MP,S-S,ego,HV_front,39,12,61,34,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
922,mp2,waymo_train,waymo_0-299,132560,1124;ego,62,69,1124;ego,MP,S-S,ego,HV_front,58,6,77,25,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
923,mp2,waymo_train,waymo_0-299,132560,1114;1124;ego,45,61,1124;ego,MP,S-S,1124,HV_front,58,23,77,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
924,cp1,waymo_train,waymo_0-299,132604,147;ego,31,40,ego;147,CP,L-R,147,no-need,no-need,no-need,no-need,no-need,None
925,mp2,waymo_train,waymo_0-299,132679,2301;ego,36,64,2301;ego,MP,S-S,ego,HV_front,53,27,65,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
926,mp2,waymo_train,waymo_0-299,132705,32;36;ego,33,52,36;ego,MP,S-S,36,HV_front,53,30,67,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
927,mp2,waymo_train,waymo_0-299,132705,36;ego,46,66,36;ego,MP,S-S,ego,HV_front,53,17,67,31,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
928,mp1,waymo_train,waymo_0-299,68751,1008;ego,0,21,1008;ego,MP,S-S,1008,AV_back,13,13,34,34,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
929,mp2,waymo_train,waymo_0-299,68754,1321;ego,38,75,1321;ego,MP,S-S,ego,HV_front,65,37,77,49,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
930,mp2,waymo_train,waymo_0-299,132759,2547;ego,4,32,2547;ego,MP,S-S,ego,HV_front,18,18,31,31,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
931,mp2,waymo_train,waymo_0-299,132835,1903;ego,37,65,1903;ego,MP,S-S,ego,HV_front,51,24,66,39,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
932,mp2,waymo_train,waymo_0-299,132962,0;2;ego,16,21,2;ego,MP,S-S,equal,HV_front,35,29,36,30,"ego与HV在同一车道上, ego在HV后方直行, HV在ego后方向右侧车道变道."
933,mp2,waymo_train,waymo_0-299,133048,659;ego,41,65,659;ego,MP,S-S,ego,HV_front,51,20,66,35,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
934,mp2,waymo_train,waymo_0-299,69101,2118;ego,24,32,2118;ego,MP,S-S,ego,HV_front,14,0,35,21,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
935,mp1,waymo_train,waymo_0-299,69399,1;ego,46,56,1;ego,MP,S-S,equal,AV_back,51,15,74,38,"ego在HV右侧车道, HV直行, ego在其右后方, 向左变道到HV所在车道."
936,mp2,waymo_train,waymo_0-299,133541,2018;ego,15,32,2018;ego,MP,S-S,ego,HV_front,22,17,35,30,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
937,mp2,waymo_train,waymo_0-299,69563,1619;ego,0,16,1619;ego,MP,S-S,ego,HV_front,0,0,15,15,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
938,mp2,waymo_train,waymo_0-299,69610,1176;ego,20,37,1176;ego,MP,S-S,ego,HV_front,10,0,46,36,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
939,mp2,waymo_train,waymo_0-299,133749,783;ego,31,60,783;ego,MP,S-S,ego,HV_front,45,24,63,42,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
940,mp2,waymo_train,waymo_0-299,69744,515;ego,1,7,515;ego,MP,S-S,ego,HV_front,4,4,20,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
941,mp2,waymo_train,waymo_0-299,69845,1931;ego,32,50,1931;ego,MP,S-S,ego,HV_front,35,13,60,38,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
942,mp2,waymo_train,waymo_0-299,133993,356;ego,8,41,356;ego,MP,S-S,ego,HV_front,27,27,44,44,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
943,mp2,waymo_train,waymo_0-299,133905,1922;ego,41,59,1922;ego,MP,S-S,ego,HV_front,46,15,70,39,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
944,cp1,waymo_train,waymo_0-299,134139,26;ego,14,20,26;ego,CP,L-S,ego,no-need,no-need,no-need,no-need,no-need,None
945,mp1,waymo_train,waymo_0-299,134178,1522;ego,2,19,1522;ego,MP,S-S,ego,AV_back,4,4,12,12,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
946,mp2,waymo_train,waymo_0-299,70121,796;ego,31,41,796;ego,MP,S-S,ego,HV_front,21,0,42,21,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
947,mp2,waymo_train,waymo_0-299,70153,1885;ego,0,23,1885;ego,MP,S-S,ego,HV_front,5,5,6,6,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
948,mp2,waymo_train,waymo_0-299,70289,2611;ego,0,18,2611;ego,MP,S-S,ego,HV_front,1,1,18,18,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
949,mp2,waymo_train,waymo_0-299,134586,19;ego,38,65,19;ego,MP,S-S,ego,HV_front,54,26,68,40,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
950,mp2,waymo_train,waymo_0-299,134668,324;ego,0,16,324;ego,MP,S-S,ego,HV_front,0,0,20,20,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
951,mp2,waymo_train,waymo_0-299,70742,707;ego,0,4,707;ego,MP,S-S,ego,HV_front,0,0,11,11,"HV在ego右侧车道, ego直行, HV在其右前方, 向左变道到ego所在车道."
952,cp1,waymo_train,waymo_0-299,70862,1201;ego,13,18,ego;1201,CP,S-R,1201,no-need,no-need,no-need,no-need,no-need,None
953,mp2,waymo_train,waymo_0-299,70983,1429;ego,18,34,1429;ego,MP,S-S,ego,HV_front,8,0,33,25,"HV在ego左侧车道, ego直行, HV在其左前方, 向右变道到ego所在车道."
954,mp1,waymo_train,waymo_0-299,135230,1174;ego,31,55,1174;ego,MP,S-S,1174,AV_back,54,33,73,52,"ego在HV左侧车道, HV直行, ego在其左后方, 向右变道到HV所在车道."
